4 3.2500000000e+01 3.0000000000e+00 28 49 48 27 25 46 27 6
4 3.7500000000e+01 3.0000000000e+00 29 50 49 28 26 47 28 7
4 4.2500000000e+01 3.0000000000e+00 30 51 50 29 27 48 29 8
4 4.7500000000e+01 3.0000000000e+00 31 52 51 30 28 49 30 9
4 5.2500000000e+01 3.0000000000e+00 32 53 52 31 29 50 31 10
4 5.7500000000e+01 3.0000000000e+00 33 54 53 32 30 51 32 11
4 6.2500000000e+01 3.0000000000e+00 34 55 54 33 31 52 33 12
4 6.7500000000e+01 3.0000000000e+00 35 56 55 34 32 53 34 13
4 7.2500000000e+01 3.0000000000e+00 36 57 56 35 33 54 35 14
4 7.7500000000e+01 3.0000000000e+00 37 58 57 36 34 55 36 15
4 8.2500000000e+01 3.0000000000e+00 38 59 58 37 35 56 37 16
4 8.7500000000e+01 3.0000000000e+00 39 60 59 38 36 57 38 17
4 9.2500000000e+01 3.0000000000e+00 40 61 60 39 37 58 39 18
4 9.7500000000e+01 3.0000000000e+00 41 62 61 40 38 59 -1 19
4 2.5000000000e+00 5.0000000000e+00 43 64 63 42 -1 60 41 20
4 7.5000000000e+00 5.0000000000e+00 44 65 64 43 40 61 42 21
4 1.2500000000e+01 5.0000000000e+00 45 66 65 44 41 62 43 22
4 1.7500000000e+01 5.0000000000e+00 46 67 66 45 42 63 44 23
4 2.2500000000e+01 5.0000000000e+00 47 68 67 46 43 64 45 24
4 2.7500000000e+01 5.0000000000e+00 48 69 68 47 44 65 46 25
4 3.2500000000e+01 5.0000000000e+00 49 70 69 48 45 66 47 26
4 3.7500000000e+01 5.0000000000e+00 50 71 70 49 46 67 48 27
4 4.2500000000e+01 5.0000000000e+00 51 72 71 50 47 68 49 28
4 4.7500000000e+01 5.0000000000e+00 52 73 72 51 48 69 50 29
4 5.2500000000e+01 5.0000000000e+00 53 74 73 52 49 70 51 30
4 5.7500000000e+01 5.0000000000e+00 54 75 74 53 50 71 52 31
4 6.2500000000e+01 5.0000000000e+00 55 76 75 54 51 72 53 32
4 6.7500000000e+01 5.0000000000e+00 56 77 76 55 52 73 54 33
4 7.2500000000e+01 5.0000000000e+00 57 78 77 56 53 74 55 34
4 7.7500000000e+01 5.0000000000e+00 58 79 78 57 54 75 56 35
4 8.2500000000e+01 5.0000000000e+00 59 80 79 58 55 76 57 36
4 8.7500000000e+01 5.0000000000e+00 60 81 80 59 56 77 58 37
4 9.2500000000e+01 5.0000000000e+00 61 82 81 60 57 78 59 38
4 9.7500000000e+01 5.0000000000e+00 62 83 82 61 58 79 -1 39
4 2.5000000000e+00 7.0000000000e+00 64 85 84 63 -1 80 61 40
4 7.5000000000e+00 7.0000000000e+00 65 86 85 64 60 81 62 41
4 1.2500000000e+01 7.0000000000e+00 66 87 86 65 61 82 63 42
4 1.7500000000e+01 7.0000000000e+00 67 88 87 66 62 83 64 43
4 2.2500000000e+01 7.0000000000e+00 68 89 88 67 63 84 65 44
4 2.7500000000e+01 7.0000000000e+00 69 90 89 68 64 85 66 45
4 3.2500000000e+01 7.0000000000e+00 70 91 90 69 65 86 67 46
4 3.7500000000e+01 7.0000000000e+00 71 92 91 70 66 87 68 47
4 4.2500000000e+01 7.0000000000e+00 72 93 92 71 67 88 69 48
4 4.7500000000e+01 7.0000000000e+00 73 94 93 72 68 89 70 49
4 5.2500000000e+01 7.0000000000e+00 74 95 94 73 69 90 71 50
4 5.7500000000e+01 7.0000000000e+00 75 96 95 74 70 91 72 51
4 6.2500000000e+01 7.0000000000e+00 76 97 96 75 71 92 73 52
4 6.7500000000e+01 7.0000000000e+00 77 98 97 76 72 93 74 53
4 7.2500000000e+01 7.0000000000e+00 78 99 98 77 73 94 75 54
4 7.7500000000e+01 7.0000000000e+00 79 100 99 78 74 95 76 55
4 8.2500000000e+01 7.0000000000e+00 80 101 100 79 75 96 77 56
4 8.7500000000e+01 7.0000000000e+00 81 102 101 80 76 97 78 57
4 9.2500000000e+01 7.0000000000e+00 82 103 102 81 77 98 79 58
4 9.7500000000e+01 7.0000000000e+00 83 104 103 82 78 99 -1 59
4 2.5000000000e+00 9.0000000000e+00 85 106 105 84 -1 -1 81 60
4 7.5000000000e+00 9.0000000000e+00 86 107 106 85 80 -1 82 61
4 1.2500000000e+01 9.0000000000e+00 87 108 107 86 81 -1 83 62
4 1.7500000000e+01 9.0000000000e+00 88 109 108 87 82 -1 84 63
4 2.2500000000e+01 9.0000000000e+00 89 110 109 88 83 -1 85 64
4 2.7500000000e+01 9.0000000000e+00 90 111 110 89 84 -1 86 65
4 3.2500000000e+01 9.0000000000e+00 91 112 111 90 85 -1 87 66
4 3.7500000000e+01 9.0000000000e+00 92 113 112 91 86 -1 88 67
4 4.2500000000e+01 9.0000000000e+00 93 114 113 92 87 -1 89 68
4 4.7500000000e+01 9.0000000000e+00 94 115 114 93 88 -1 90 69
4 5.2500000000e+01 9.0000000000e+00 95 116 115 94 89 -1 91 70
4 5.7500000000e+01 9.0000000000e+00 96 117 116 95 90 -1 92 71
4 6.2500000000e+01 9.0000000000e+00 97 118 117 96 91 -1 93 72
4 6.7500000000e+01 9.0000000000e+00 98 119 118 97 92 -1 94 73
4 7.2500000000e+01 9.0000000000e+00 99 120 119 98 93 -1 95 74
4 7.7500000000e+01 9.0000000000e+00 100 121 120 99 94 -1 96 75
4 8.2500000000e+01 9.0000000000e+00 101 122 121 100 95 -1 97 76
4 8.7500000000e+01 9.0000000000e+00 102 123 122 101 96 -1 98 77
4 9.2500000000e+01 9.0000000000e+00 103 124 123 102 97 -1 99 78
4 9.7500000000e+01 9.0000000000e+00 104 125 124 103 98 -1 -1 79
