3 3.2424765000e+03 8.3072631000e+02 3843 2866 4000 6157 6392 5843
3 2.7889180000e+03 1.3154421100e+03 1867 887 886 -1 469 3827
3 2.7552234000e+03 1.3284097400e+03 2842 889 888 -1 3883 1833
3 3.2957337000e+03 8.2194832000e+02 1868 1847 1685 1850 1892 1517
3 2.5166958000e+03 1.4081888100e+03 1870 1237 1236 10467 4541 3822
3 3.2305494000e+03 8.4334522000e+02 1871 649 650 -1 42 1878
3 3.2321966000e+03 8.4158465000e+02 650 1872 1871 4771 41 43
3 3.2317181000e+03 8.3879361000e+02 650 651 1872 1901 42 -1
3 3.2356134000e+03 8.3316230000e+02 2865 652 1873 1119 5169 3887
3 2.4557286000e+03 1.3767007400e+03 1874 903 902 -1 7586 1400
4 3.2981174000e+03 8.0983883000e+02 666 1426 1425 665 11585 2 12049 53
3 1.3492897000e+03 1.4621680200e+03 1875 307 308 -1 1550 3893
3 3.3007171000e+03 8.2198899000e+02 1876 1868 1684 1892 1908 1510
3 1.4926854000e+03 1.5043095600e+03 2868 309 310 -1 3586 1906
3 1.2789750000e+03 1.5141684500e+03 4512 306 307 -1 3893 7181
3 1.1925685000e+03 1.5905235600e+03 305 306 2869 7181 1907 -1
3 9.1583080000e+02 1.8373212600e+03 1879 302 303 -1 1914 3612
4 3.3031498000e+03 8.0991244000e+02 667 1427 1426 666 11446 46 2074 56
3 3.3061051000e+03 8.2181413000e+02 1880 1876 1683 1908 1916 1507
3 -4.0984140000e+02 2.7760549700e+03 1881 291 292 -1 1579 3594
4 3.3081564000e+03 8.0973292000e+02 668 1428 1427 667 11572 53 1368 12045
3 -3.8935800000e+01 2.8265203600e+03 4033 3210 4034 6223 5092 4576
3 3.3111989000e+03 8.2172969000e+02 1882 1880 1682 1916 1920 1504
4 3.3372743000e+03 1.9868495900e+03 1078 7680 7411 1077 1185 169 3192 185
4 3.6346029000e+03 4.5801240000e+02 6290 1556 1557 6522 -1 63 11824 65
3 2.9635968000e+03 1.3991375600e+03 2071 918 1843 10177 2298 318
4 2.9924498000e+03 1.4082945900e+03 1884 925 924 4121 6884 1922 6398 3902
4 3.6363788000e+03 4.5822839000e+02 6522 1557 1558 1559 -1 1527 11547 60
3 3.3232408000e+03 8.2028003000e+02 1886 1680 1679 11516 1928 3566
4 3.6325700000e+03 4.5772298000e+02 6544 1555 1556 6290 -1 60 11826 180
3 8.8516100000e+01 6.1754003700e+03 1888 274 275 -1 1932 3640
3 2.4923541000e+03 3.3708372800e+03 2688 225 3284 4725 4759 1636
3 1.6427874000e+03 3.2821119500e+03 3310 2736 2735 3628 4776 4779
3 1.8042496000e+03 7.2226792000e+03 1890 267 268 -1 1936 3332
3 4.8218277000e+03 5.1247595000e+03 3161 244 2555 1191 1618 3267
3 3.0016741000e+03 7.5735808800e+03 2588 263 3285 3337 5579 1938
3 4.4951380000e+03 6.7410388500e+03 1891 252 253 -1 1195 1937
3 4.8561169000e+03 6.1203491200e+03 1893 249 250 -1 1942 74
4 4.9536672000e+03 5.9611176400e+03 248 249 1893 2557 73 6379 1193 -1
3 3.3312864000e+03 8.2172845000e+02 1894 1885 1678 1926 1944 1485
3 4.4178936000e+03 7.7121013600e+03 1895 256 257 -1 1231 3276
3 3.6373976000e+03 4.6554958000e+02 1559 793 1560 1179 11547 1190
4 2.6854154000e+03 1.3579542800e+03 892 1247 1246 1245 10614 10587 368 1808
4 3.3759186000e+03 2.0013807800e+03 7728 7338 7722 7607 12044 11626 11911 1182
3 2.9514338000e+03 1.3676620600e+03 1896 1267 1266 10388 375 1951
3 2.9364892000e+03 1.3092711000e+03 1898 877 876 -1 1952 3913
3 3.1471786000e+03 1.3244257900e+03 3313 3002 2163 4161 559 5999
3 3.1352590000e+03 1.3212142100e+03 3513 2852 1846 104 4810 10029
4 3.4274547000e+03 1.9960208400e+03 7611 7581 7670 7703 11867 1978 12029 2051
3 3.2224013000e+03 1.0528918700e+03 1902 607 608 -1 1960 2384
3 3.2239159000e+03 1.0458408300e+03 609 1903 1901 4784 1958 1962
3 3.1445131000e+03 1.2646765200e+03 1905 324 325 -1 449 3923
3 3.1304760000e+03 1.3130474900e+03 1817 1816 1906 1849 1986 10775
4 3.1424774000e+03 1.2911075500e+03 1907 1904 1295 1294 1965 10688 99 5173
3 3.2249332000e+03 1.0405535300e+03 610 1908 1903 5886 1962 1972
4 3.6228174000e+03 5.6692340000e+02 3581 3346 6004 1935 6086 523 4789 5318
3 3.2294215000e+03 1.0363933100e+03 3315 1908 2977 386 4110 10170
3 3.6123975000e+03 4.5210363000e+02 1910 785 786 -1 1976 2052
3 3.6261345000e+03 4.5970585000e+02 1552 1551 1911 1979 3262 11658
4 2.9890813000e+03 1.4301354800e+03 7662 7482 1148 1149 3926 495 1189 808
3 3.2543477000e+03 1.0426353100e+03 1914 1737 1736 11722 1984 332
3 3.2536931000e+03 1.0326785000e+03 2119 1735 1734 11776 1449 390
3 3.1272105000e+03 1.3123668500e+03 1818 1817 1915 1986 235 10698
3 3.1392194000e+03 1.2883114600e+03 1907 1294 1916 1989 1988 89
3 3.1338933000e+03 1.2859397900e+03 1916 1293 1917 440 2466 1989
3 3.1277112000e+03 1.2854376400e+03 1917 1292 1918 1993 1998 440
3 2.5787137000e+03 1.9507289900e+03 5006 5422 5275 8280 9975 4811
3 3.1131631000e+03 1.3134364700e+03 1822 1821 1926 2009 2010 10666
3 3.1363429000e+03 1.3177634300e+03 2852 1815 1846 1 83 1849
3 3.1062805000e+03 1.3181774100e+03 1920 1824 1823 10742 1987 241
3 3.1207999000e+03 1.2851647800e+03 1291 1921 1918 2460 1993 1999
3 3.5339319000e+03 7.7320238000e+02 1923 1634 1633 11586 109 784
3 3.5446876000e+03 7.9518796000e+02 27 1924 26 3009 -1 2000
3 3.5365023000e+03 7.7430183000e+02 1923 1633 1925 110 5186 107
3 3.5390697000e+03 7.7227581000e+02 1925 1633 1632 10430 402 109
3 3.1100301000e+03 1.3155242500e+03 1822 1927 1823 1987 10743 2010
3 3.1148917000e+03 1.2855108200e+03 1290 1928 1921 367 1999 2013
3 3.2681377000e+03 1.1151940500e+03 1930 1752 1751 11495 114 3804
3 3.2691174000e+03 1.1125566100e+03 1931 1930 1751 113 2019 5190
4 3.1761266000e+03 1.8081725500e+03 7462 7682 7555 7564 6293 592 1188 6848
4 2.9517820000e+03 1.4034495900e+03 918 921 920 919 6929 10921 10175 318
3 3.6350532000e+03 4.7477706000e+02 1932 795 796 -1 3967 2021
4 3.6286925000e+03 4.5717975000e+02 1552 1553 1554 7127 -1 180 11658 31
3 3.3363443000e+03 8.2163784000e+02 1933 1894 1677 1944 2022 1482
3 3.6166607000e+03 5.6409512000e+02 1935 1584 1583 11235 519 521
3 3.6270838000e+03 5.5143978000e+02 3333 2895 1936 3947 352 2578
3 3.6166193000e+03 5.5863035000e+02 2211 1583 1582 11238 3951 519
3 3.6265093000e+03 5.4129791000e+02 3332 2896 1937 3949 2032 3948
3 3.6161107000e+03 5.4848585000e+02 1938 1581 1580 11328 351 518
3 3.6310177000e+03 5.3887559000e+02 809 2896 808 2030 -1 3949
3 3.6155924000e+03 5.3842537000e+02 1940 1579 1578 11306 128 2348
3 3.3407658000e+03 8.2141617000e+02 1941 1933 1676 2022 2038 1479
3 3.6169314000e+03 5.3599069000e+02 1942 1940 1578 126 2041 5194
3 3.6131706000e+03 5.2302047000e+02 1944 1576 1575 11545 2044 3246
3 3.6114425000e+03 5.1309097000e+02 2544 1574 1573 11123 1160 1161
4 3.0158533000e+03 1.4387428100e+03 7546 7369 7473 1318 12019 1981 1929 1477
3 3.6167681000e+03 4.7582348000e+02 1946 1564 1563 11786 1153 2064
3 3.6174504000e+03 4.6216447000e+02 1947 1549 1548 11580 134 3925
3 3.6135709000e+03 4.6144799000e+02 1548 1948 1947 1977 133 2053
3 3.3481520000e+03 8.0778791000e+02 1437 1436 676 13 186 11531
3 3.6079512000e+03 4.5320150000e+02 1949 784 785 -1 2052 137
3 3.6056828000e+03 4.5497468000e+02 2902 784 1949 136 139 3961
3 3.3455726000e+03 8.2144020000e+02 1950 1941 1675 2038 2056 1468
3 3.6059191000e+03 4.5808472000e+02 4202 2902 1949 137 6561 6560
3 3.5952566000e+03 4.5960214000e+02 1952 781 782 -1 2060 2069
3 3.5997154000e+03 4.6227090000e+02 3318 1952 1951 2060 3960 660
3 3.6109102000e+03 4.7963997000e+02 1954 1566 1565 11768 3959 2066
3 3.6086817000e+03 4.8223281000e+02 1955 1567 1566 11761 2066 2070
3 2.4820908000e+03 1.3877511300e+03 3457 1874 1869 7586 2061 5071
3 3.6081656000e+03 4.8547101000e+02 1957 1568 1567 11755 2070 3956
3 3.5871485000e+03 4.7752967000e+02 1959 777 778 -1 1125 2076
3 3.5948288000e+03 4.8100696000e+02 3521 1544 1960 2077 5198 184
3 3.5950571000e+03 4.8935783000e+02 1961 1543 1542 10993 2085 3231
3 3.6116480000e+03 4.8765657000e+02 2903 1957 3319 150 5893 3956
3 3.6123327000e+03 4.8601040000e+02 3319 1957 3320 4797 5890 149
3 3.6089986000e+03 4.9847269000e+02 1963 1571 1570 11792 2082 2088
3 3.5956054000e+03 4.9484387000e+02 1964 1542 1541 11798 153 2085
3 3.5943278000e+03 4.9833303000e+02 1965 1964 1541 152 2086 1146
3 3.6096827000e+03 5.0310135000e+02 1966 1572 1571 11817 2088 163
3 3.5949890000e+03 5.0395511000e+02 1965 1540 1967 1147 2091 2086
3 3.6263223000e+03 5.0156961000e+02 3251 801 2899 2047 5201 3955
3 3.6128908000e+03 4.9602362000e+02 3321 1963 1962 2082 4794 6687
3 3.6304225000e+03 4.8398513000e+02 1968 797 798 -1 2048 3239
3 3.3503190000e+03 8.2176772000e+02 1969 1950 1674 2056 2094 1464
3 3.3531386000e+03 8.0751692000e+02 1438 1437 677 186 1054 11534
3 3.3581531000e+03 8.0762334000e+02 1439 1438 678 1054 1050 11536
3 3.6190556000e+03 5.0020290000e+02 4265 4058 3522 6272 5888 6273
3 3.6116184000e+03 5.0578242000e+02 1966 1945 1572 2046 154 4658
3 2.5462152000e+03 1.8811840400e+03 4663 5676 5701 9558 9147 9301
3 3.5880239000e+03 4.8668697000e+02 2537 775 776 -1 3230 1140
3 3.3555927000e+03 8.2154066000e+02 1970 1969 1673 2094 2096 1462
3 3.3630026000e+03 8.0700589000e+02 679 1440 1439 11366 1050 173
3 3.4065209000e+03 7.6828420000e+02 1453 690 691 -1 2075 178
4 3.3485393000e+03 1.9953521000e+03 1077 7411 7501 1076 1349 1822 3194 59
4 3.7482769000e+03 1.9355310100e+03 7639 7398 7717 7653 1320 11894 12042 12012
3 3.3606364000e+03 8.2128192000e+02 1971 1970 1672 2096 2098 1459
4 3.3890021000e+03 2.0062153900e+03 7678 1073 1074 7338 1075 12044 1182 12041
4 3.3658160000e+03 8.0534039000e+02 679 680 4648 1440 3733 7453 167 -1
3 3.3686818000e+03 8.2123406000e+02 1671 1670 475 1405 1407 11382
3 2.8479940000e+03 2.2568525900e+03 2093 3813 5947 7472 6454 10050
3 3.2654254000e+03 8.1529309000e+02 659 7738 660 9 14 -1
3 3.3743608000e+03 8.2024296000e+02 1669 476 1670 1405 11210 1395
3 3.4064133000e+03 7.7001031000e+02 1452 690 1453 168 11043 1103
4 3.3284388000e+03 1.9763343100e+03 7468 7680 7537 7490 185 5589 11612 1185
4 3.6306621000e+03 4.5744145000e+02 7127 1554 1555 6544 -1 65 11649 118
3 3.3801140000e+03 8.1961391000e+02 1669 478 477 -1 1395 1292
3 3.2503143000e+03 9.6261039000e+02 1974 1721 1720 10653 2104 3304
4 3.2561400000e+03 9.6359283000e+02 3167 2574 1974 3441 3304 1233 4491 2105
3 3.5968135000e+03 4.7769097000e+02 4162 1544 3521 147 3220 1070
4 3.3272899000e+03 1.9774516300e+03 1079 7537 7680 1078 179 59 1111 2023
3 3.3494144000e+03 8.0573418000e+02 1437 676 677 -1 160 135
3 3.3857249000e+03 7.8942511000e+02 1975 684 685 -1 917 3004
3 3.2370793000e+03 9.5346697000e+02 1976 1391 1390 10586 1227 192
3 3.3847681000e+03 7.9829719000e+02 1978 1446 1445 11362 2110 3005
3 3.4024380000e+03 8.1088111000e+02 1980 483 482 -1 2117 2119
3 3.3974488000e+03 8.0460404000e+02 1981 3322 1665 1042 929 4800
3 3.2358305000e+03 9.5131232000e+02 2907 1391 1976 188 202 2109
3 3.4479312000e+03 7.7571404000e+02 1984 1651 1650 10938 2124 2130
3 3.4612723000e+03 7.6202107000e+02 1985 2308 1463 2772 2126 2773
3 3.4563376000e+03 7.6189355000e+02 1986 1985 1462 2126 2128 742
3 3.4429324000e+03 7.7553615000e+02 1987 1652 1651 11424 2130 2134
3 3.4484065000e+03 7.6334199000e+02 1460 1988 1461 399 10863 5204
3 3.4595068000e+03 7.8573475000e+02 3419 3870 3463 3978 6767 5897
4 3.5299036000e+03 1.9248536000e+03 1011 1012 7394 7470 663 11914 11900 1379
4 3.5433086000e+03 1.9194458300e+03 7513 7416 7394 7422 11914 663 538 706
4 3.5463990000e+03 1.9251276400e+03 1060 1061 7733 7559 585 10942 713 1455
4 3.2313952000e+03 9.5104070000e+02 1982 2569 2907 1976 3970 192 2108 1222
3 3.4496231000e+03 7.8883193000e+02 3324 3323 2912 4802 4804 3981
3 3.4379546000e+03 7.7527164000e+02 1989 1653 1652 11314 2134 2136
3 3.4434177000e+03 7.6292913000e+02 1459 3524 1460 5204 11285 5205
3 3.4330288000e+03 7.7489405000e+02 1990 1654 1653 11419 2136 867
3 3.4384487000e+03 7.6162694000e+02 1458 697 1459 359 11391 357
3 3.4283703000e+03 7.7474976000e+02 1991 1655 1654 11415 867 2140
4 3.0020441000e+03 1.6541888000e+03 7419 1900 7441 7226 10854 11582 213 769
4 3.5679778000e+03 1.9048351500e+03 7375 1310 1014 1015 11039 1095 11992 11015
4 3.0050955000e+03 1.6420290300e+03 1309 7624 7710 1792 750 693 10125 593
4 3.5833685000e+03 1.9033558700e+03 2613 7489 7715 7540 10752 768 10852 596
4 3.0012720000e+03 1.6421060600e+03 7726 7419 7226 7415 209 11451 684 693
3 3.4333734000e+03 7.6195116000e+02 1457 696 1458 357 11289 354
3 3.4243462000e+03 7.7526307000e+02 1992 1656 1655 11337 2140 2300
4 3.0252910000e+03 1.5891755500e+03 1124 7571 7446 1123 899 1828 2359 3825
4 3.2137130000e+03 1.8569224800e+03 7631 7718 7495 6668 9193 4485 6887 283
3 3.2173615000e+03 1.2932624800e+03 1313 554 3525 219 5207 759
3 3.2164949000e+03 1.2923779200e+03 3525 554 555 -1 5206 218
3 3.2221848000e+03 1.2939014600e+03 1313 1994 1314 2146 10995 5207
3 3.2271492000e+03 1.2941013300e+03 1995 1315 1314 11006 2146 726
3 3.2218787000e+03 1.2887471700e+03 3325 1994 1993 2144 223 4807
3 3.2212885000e+03 1.2857820400e+03 3325 1993 1997 224 761 222
3 3.2186862000e+03 1.2852901500e+03 1997 1993 556 2142 2150 223
3 3.2240675000e+03 1.2787307700e+03 1998 343 1996 2149 2151 2148
3 3.2197822000e+03 1.2799096400e+03 557 1998 1997 2151 2150 2152
3 3.0989578000e+03 1.2805020400e+03 2000 332 333 -1 366 369
4 3.0992533000e+03 1.2866453000e+03 2923 2919 2000 1999 369 2156 4003 3994
3 3.1938028000e+03 1.2802526100e+03 530 531 2001 600 2169 -1
3 3.1907674000e+03 1.2901167100e+03 1305 2003 1306 608 11102 781
3 3.1933084000e+03 1.2702545700e+03 2004 528 529 -1 2158 2210
3 3.1764023000e+03 1.2882481400e+03 3326 2007 2006 2159 2477 5208
3 3.1804177000e+03 1.2920928600e+03 1304 1303 2007 2159 2171 10800
3 3.1754878000e+03 1.2930120400e+03 2006 1303 1302 10799 803 2159
3 3.1252387000e+03 1.3132994300e+03 2851 1818 1915 98 5825 1848
3 3.0851880000e+03 1.2861813700e+03 2009 329 330 -1 429 4005
3 3.1449584000e+03 1.3440429000e+03 5015 3312 1844 4781 4606 8187
3 3.0978336000e+03 1.3233252000e+03 1825 2010 1826 2192 10625 3929
3 3.2569761000e+03 1.1355076200e+03 2012 1354 1353 11574 434 2296
3 3.0907142000e+03 1.2949046500e+03 1286 2013 2008 2183 2173 2174
3 3.1050355000e+03 1.3205268000e+03 2886 1824 1920 105 244 1997
3 3.2540983000e+03 1.1611148500e+03 2015 1349 1348 10328 457 445
3 3.0861114000e+03 1.2971339300e+03 1285 2016 2013 2190 2174 2189
3 3.1070877000e+03 1.3234711300e+03 3328 2886 1920 241 4647 5447
3 3.0812269000e+03 1.2997529100e+03 1284 2017 2016 2380 2189 2191
3 3.0882280000e+03 1.3289593400e+03 2018 1828 1827 10639 4007 2202
3 3.0763240000e+03 1.3022178000e+03 1283 2019 2017 2206 2191 2195
3 3.2404258000e+03 1.1901918500e+03 2021 579 580 -1 2198 2204
3 3.2421125000e+03 1.1820254400e+03 2022 2020 581 2196 2200 461
3 3.0830245000e+03 1.3322568300e+03 2023 1829 1828 10694 2202 2212
3 3.2398863000e+03 1.1949983600e+03 2024 578 579 -1 2204 2246
3 3.0709195000e+03 1.3048585900e+03 1282 2025 2019 2214 2195 2207
3 3.1818263000e+03 1.2547848800e+03 2026 522 523 -1 2281 303
3 3.1932906000e+03 1.2602288100e+03 2027 526 527 -1 287 259
3 3.0774172000e+03 1.3356076900e+03 2028 1830 1829 10696 2212 263
3 3.0657728000e+03 1.3077432600e+03 2029 2025 1281 2207 2215 5277
3 3.0714553000e+03 1.3390776900e+03 2030 1831 1830 10840 263 265
3 3.1915715000e+03 1.2534833900e+03 3302 524 525 -1 2211 4761
3 3.1919612000e+03 1.2581136900e+03 3302 526 2027 254 4760 2211
3 3.0595195000e+03 1.3112434400e+03 1280 2031 2029 2398 2215 2219
3 3.0651901000e+03 1.3427839500e+03 2032 1832 1831 10786 265 4022
3 3.0533740000e+03 1.3142812800e+03 1279 2033 2031 2228 2219 2223
3 3.0752026000e+03 1.3390663700e+03 2030 1830 2028 255 4016 257
3 3.2416381000e+03 1.2042710300e+03 2045 576 577 -1 2285 277
3 3.0692299000e+03 1.3427845600e+03 2032 1831 2030 257 4951 261
3 3.2578826000e+03 1.2061726000e+03 2035 1340 1339 11097 4033 4029
3 3.0469257000e+03 1.3176370300e+03 1278 2036 2033 5273 2223 2229
3 3.0517853000e+03 1.3509295200e+03 1834 1833 3286 2236 2221 10865
3 3.2585679000e+03 1.2160410800e+03 2038 1338 1337 11113 548 537
3 3.0402366000e+03 1.3210910600e+03 2036 1277 2039 2234 2408 2229
3 3.0445661000e+03 1.3550698000e+03 2040 1835 1834 10782 2221 982
3 3.0332057000e+03 1.3245504600e+03 1276 2041 2039 400 2234 2238
3 3.2590850000e+03 1.2307919700e+03 2043 1335 1334 11108 594 2245
3 3.2474611000e+03 1.2307387100e+03 571 2044 2042 567 2241 2244
3 3.2473346000e+03 1.2258382600e+03 572 2937 2044 7480 2244 2230
3 3.2442522000e+03 1.2140871800e+03 575 2935 574 2224 -1 2226
3 3.2438382000e+03 1.2064434000e+03 2034 576 2045 264 2284 2225
3 3.0292962000e+03 1.3639096400e+03 2046 1837 1836 10827 2249 4043
3 3.0257335000e+03 1.3280908800e+03 2047 2041 1275 2238 2250 4036
3 3.0238574000e+03 1.4265885600e+03 2048 928 927 6386 494 2557
3 3.0176584000e+03 1.3317967300e+03 1274 2049 2047 388 2250 2254
3 3.0092181000e+03 1.3358371700e+03 2049 1273 2050 2256 385 2254
4 3.2052823000e+03 1.8472594500e+03 7583 7638 7718 7631 2112 217 9412 2057
4 3.3237545000e+03 1.9626941400e+03 7665 993 994 7573 1150 1956 1184 11860
3 3.0129104000e+03 1.3735882600e+03 1839 1838 2051 2252 288 10391
3 3.0004472000e+03 1.3404463400e+03 1272 2052 2050 4831 2256 2260
3 3.1917395000e+03 1.2625612800e+03 2027 527 2053 2208 801 254
3 3.0097656000e+03 1.3787279100e+03 2946 1839 2051 285 5943 2259
3 2.9916127000e+03 1.3449102500e+03 1271 2054 2052 5229 2260 2264
3 2.9952389000e+03 1.3839262600e+03 2061 1841 1840 10892 2278 298
3 3.0016697000e+03 1.3298378600e+03 3334 2050 3337 4831 6570 385
3 3.2579689000e+03 1.2605556700e+03 2056 1329 1328 10927 624 616
3 3.2493384000e+03 1.2613282100e+03 565 2057 2055 2268 2267 2270
3 3.2486760000e+03 1.2563515800e+03 566 2058 2057 4054 2270 2273
3 3.2483020000e+03 1.2512781700e+03 567 2059 2058 601 2273 2274
3 3.2482386000e+03 1.2461527800e+03 568 2060 2059 4056 2274 2276
3 3.2533190000e+03 1.2432126300e+03 2951 2950 2060 4056 598 4059
3 2.9911820000e+03 1.3892950600e+03 2061 2872 1841 1924 290 3900
3 3.1867754000e+03 1.2540242800e+03 523 524 2062 4761 2281 -1
3 2.9826682000e+03 1.3494921500e+03 2063 2054 1270 2264 2283 2288
3 3.2403485000e+03 1.1995256700e+03 2064 577 578 -1 2246 2285
3 3.2420318000e+03 1.1769814200e+03 2065 2022 582 2200 2286 4836
3 3.1797168000e+03 1.2563940300e+03 2932 522 2026 253 5221 2209
3 3.2401137000e+03 1.1699420700e+03 584 2928 583 2184 -1 2186
3 2.9836200000e+03 1.3987787800e+03 2872 4121 1883 491 3901 6398
3 2.9736213000e+03 1.3542346900e+03 1269 2066 2063 5232 2283 2289
3 3.2375075000e+03 1.1496434500e+03 588 2069 587 310 -1 2295
3 3.4280555000e+03 7.6264711000e+02 1456 695 1457 354 11388 834
3 3.2389486000e+03 1.1598733100e+03 586 2068 585 311 -1 2292
3 3.2394239000e+03 1.1520586200e+03 587 2069 2067 2294 2290 307
3 3.2407084000e+03 1.1622006800e+03 585 2068 2014 4834 2185 309
3 3.2333246000e+03 1.1376416300e+03 590 2070 2011 5234 2179 820
3 2.9738467000e+03 1.4011094000e+03 3330 2071 1883 2298 491 2299
3 3.4206317000e+03 7.7631779000e+02 2072 1657 1656 11410 2300 3136
3 2.9790953000e+03 1.4343771400e+03 1150 1149 2073 493 2307 1189
3 3.2292579000e+03 1.1312907200e+03 2138 591 592 -1 2432 419
3 2.9580657000e+03 1.4332190900e+03 2075 1152 1151 5039 498 674
4 2.9618485000e+03 1.4042942000e+03 918 2071 922 921 2299 1980 116 61
4 3.0716508000e+03 1.4648603700e+03 1139 1140 7476 7660 1048 10163 6583 4405
3 3.2279626000e+03 1.1238406500e+03 2074 593 2076 322 5242 411
3 3.2533197000e+03 1.1085076200e+03 2077 1360 1359 10407 2304 4067
3 3.2258490000e+03 1.1219515300e+03 593 594 2076 323 320 -1
3 3.2263966000e+03 1.1192978100e+03 2076 594 2078 830 5243 322
3 3.4224277000e+03 7.6378620000e+02 1455 694 1456 834 11393 865
3 3.6020314000e+03 5.3470786000e+02 2080 1534 1533 11509 337 4071
3 3.2677877000e+03 1.1076303600e+03 2081 1931 1750 2019 395 3938
3 3.2643562000e+03 1.1004156700e+03 2379 1749 1748 11848 935 835
3 2.9476055000e+03 1.4322510800e+03 1153 1152 2082 674 4063 2883
3 2.6640355000e+03 1.3602750100e+03 1244 893 1245 368 10918 -1
3 3.2555759000e+03 1.0571629200e+03 2084 1740 1739 11758 331 860
3 3.2565670000e+03 1.0545378800e+03 2085 2084 1739 330 2327 5244
3 3.2558699000e+03 1.0451810500e+03 2089 1737 1914 96 5174 333
3 3.2545766000e+03 1.0475926600e+03 2089 1738 1737 11765 332 338
3 3.5979818000e+03 5.4167909000e+02 2956 2088 2087 2332 2885 2316
3 3.2368855000e+03 9.3837117000e+02 2086 1394 1393 10531 1221 3536
3 3.6026275000e+03 5.4411684000e+02 2087 1532 1531 11461 815 2332
3 3.6011067000e+03 5.3675897000e+02 2080 1533 2088 2331 2333 325
3 3.2561355000e+03 1.0498621000e+03 2085 1738 2089 333 2335 2327
3 3.6009000000e+03 5.2497931000e+02 2090 1536 1535 11468 4070 6689
3 3.2376727000e+03 9.1721993000e+02 2092 1398 1397 11698 2340 3286
4 3.5946003000e+03 5.1475184000e+02 4266 2966 2540 5062 1151 7110 10162 6332
3 2.6556324000e+03 2.2973951600e+03 5933 2799 3451 5034 5387 5059
4 3.5984641000e+03 5.2034375000e+02 1536 2094 4266 1537 6332 10162 11807 6689
3 3.5926507000e+03 5.2397043000e+02 768 2094 2963 4082 2336 2344
3 3.2406523000e+03 9.0299178000e+02 2680 1400 3287 3508 5655 1422
3 3.5961727000e+03 5.3427179000e+02 2095 2080 2079 2333 348 347
3 3.5971157000e+03 5.3254296000e+02 2957 2080 2095 346 2347 4071
3 3.5927522000e+03 5.3459202000e+02 766 2095 2079 346 2315 2346
3 3.5967049000e+03 5.2779120000e+02 2957 2963 2090 4082 4070 2347
3 3.6204465000e+03 5.4100611000e+02 3332 2096 1940 2348 2040 4821
3 3.6172854000e+03 5.4623775000e+02 2096 1938 1580 124 2037 2349
3 3.6258074000e+03 5.5384310000e+02 3333 1936 3316 4788 4822 121
