3 3.3417868000e+03 2.1445041700e+03 160 161 1895 1741 29 -1
3 3.2836768000e+03 1.9059281700e+03 71 72 988 21 22 -1
3 3.4823714000e+03 2.0439739400e+03 140 1896 139 3952 -1 4407
3 3.4564871000e+03 1.9906369500e+03 2442 1069 1068 12228 860 859
3 3.4763768000e+03 1.9824244700e+03 1898 1897 1067 1918 174 5885
3 3.2727495000e+03 1.8938646700e+03 70 71 987 22 36 -1
3 3.2671215000e+03 1.8923611600e+03 70 987 986 12086 39 35
3 3.2263271000e+03 1.8797699400e+03 1090 1089 1899 38 1927 924
3 3.2282021000e+03 1.8860192100e+03 1089 1900 1899 3940 37 1925
4 3.2605837000e+03 1.8815476300e+03 986 985 69 70 40 -1 36 12085
4 3.2495899000e+03 1.8706957600e+03 985 984 68 69 43 -1 39 12069
3 3.2164648000e+03 1.8709125500e+03 1901 1091 1090 807 1927 3954
3 3.3087618000e+03 2.0473059400e+03 2451 153 2450 882 3024 884
3 3.2449390000e+03 1.8666858700e+03 984 1902 68 1928 40 1929
3 3.2455941000e+03 1.9033382800e+03 2908 1087 1894 23 5223 3941
3 3.2333087000e+03 1.8608741800e+03 983 1903 1902 1930 1929 1931
3 3.2004941000e+03 1.8505877300e+03 1092 1904 1093 1938 1867 1933
3 3.2266638000e+03 1.8519479800e+03 982 1905 1903 56 1931 1935
3 3.2202787000e+03 1.8436709800e+03 981 1906 1905 58 1935 1936
3 3.1941083000e+03 1.8383359900e+03 1093 1907 1094 78 11225 1938
3 3.1884408000e+03 1.8286247600e+03 1095 1094 1908 78 1939 285
3 3.2141214000e+03 1.8342651300e+03 980 1909 1906 5290 1936 1943
3 3.2083876000e+03 1.8227513400e+03 979 1910 1909 3956 1943 1945
3 3.1804915000e+03 1.8219820700e+03 1095 1911 1096 3959 1502 1939
3 3.2012291000e+03 1.8099610500e+03 1910 978 1912 1949 1957 1945
3 3.1514858000e+03 1.8033908900e+03 1099 1098 1913 1940 1977 1008
4 3.2355208000e+03 1.8462632200e+03 1905 66 67 1903 -1 1930 47 58
3 3.2328693000e+03 1.8302115400e+03 3583 65 66 -1 58 5291
4 3.2287675000e+03 1.8369585200e+03 66 1905 1906 3583 48 5290 57 56
3 3.4812890000e+03 1.9524663400e+03 1915 1008 1007 11777 1955 1964
3 3.2252323000e+03 1.8009366900e+03 1916 63 64 -1 3957 1948
3 2.9626368000e+03 1.3966964900e+03 3372 918 1875 10383 416 4869
4 2.9917336000e+03 1.4083392900e+03 1918 925 924 4230 7017 408 6584 2407
3 3.4595064000e+03 1.9120289800e+03 1919 84 85 -1 64 2432
3 3.4652377000e+03 1.9170670900e+03 1919 85 1920 67 1965 63
4 3.5577196000e+03 1.9165393700e+03 7711 7676 7519 7737 1192 380 6963 1942
4 3.5714783000e+03 1.9129495600e+03 1058 1059 7711 7849 1942 6963 2638 2289
3 3.4743818000e+03 1.9143129400e+03 1920 85 86 -1 68 64
3 3.4801368000e+03 1.9196957700e+03 86 1921 1920 5296 67 1967
4 3.0655306000e+03 1.7551162000e+03 7615 7413 7715 7589 1525 9657 297 1529
3 3.2223639000e+03 1.7861648500e+03 1922 62 63 -1 1948 1972
4 3.5155143000e+03 1.9294129900e+03 88 89 1011 1010 171 12106 189 -1
3 3.4938944000e+03 1.9252336800e+03 87 1923 1921 7000 1967 1970
3 3.2202468000e+03 1.7712814400e+03 1924 61 62 -1 1972 3974
3 3.1911746000e+03 1.8006872200e+03 977 1925 1912 3983 1949 1974
3 3.1904324000e+03 1.7848682800e+03 3374 1925 3931 5300 5987 3983
3 3.2026885000e+03 1.7752826800e+03 3373 1924 3374 4873 5987 4871
3 3.2044073000e+03 1.7919568400e+03 3374 1922 1912 1968 3983 4873
3 3.1894737000e+03 1.8360454200e+03 1908 1094 1907 49 5293 50
3 3.1286711000e+03 1.7948258900e+03 1100 1926 1101 3967 1872 3963
3 2.9513570000e+03 1.3674404600e+03 1927 1299 1298 10594 444 2006
3 2.9365114000e+03 1.3086618500e+03 1929 877 876 -1 445 449
3 3.1472017000e+03 1.3243808000e+03 3376 3267 2781 4659 4542 6373
3 3.1352013000e+03 1.3210452400e+03 3598 2902 1878 110 4890 10243
3 3.1592202000e+03 1.7273881200e+03 1931 54 55 -1 1792 2088
3 3.2411104000e+03 1.0435171000e+03 1933 1405 1404 10752 86 2466
3 3.2400892000e+03 1.0463216600e+03 1934 1933 1404 85 1993 6613
3 3.2229851000e+03 1.0577936600e+03 607 1935 606 2472 -1 3987
3 3.1445246000e+03 1.2647061000e+03 1937 324 325 -1 1156 3995
3 3.1304576000e+03 1.3130266200e+03 1849 1848 1938 1881 2010 10981
4 3.1427408000e+03 1.2912276100e+03 1939 1936 1327 1326 1997 10894 94 1580
3 2.9598020000e+03 1.3098054300e+03 1941 875 874 -1 398 448
3 2.9748724000e+03 1.3134276300e+03 1940 873 1942 396 2325 2004
3 3.1272920000e+03 1.3123384600e+03 1850 1849 1943 2010 126 10904
3 3.1393211000e+03 1.2881819700e+03 1939 1326 1944 2013 1196 90
3 3.0761150000e+03 1.2903345400e+03 1946 327 328 -1 2016 2477
3 3.1338030000e+03 1.2858302200e+03 1944 1325 1947 1205 2020 2013
3 3.1276822000e+03 1.2854368200e+03 1947 1324 1948 2021 3383 1205
3 3.0833296000e+03 1.2886471500e+03 1945 329 1949 130 2549 2014
3 2.5944356000e+03 1.8180713500e+03 5872 5920 5963 10131 9860 4891
3 3.2219684000e+03 1.0979554000e+03 1952 598 599 -1 2028 1171
3 3.2263745000e+03 1.0956228600e+03 3377 1952 1951 2028 2033 4960
3 3.2237473000e+03 1.0905083100e+03 1954 1951 600 2026 104 2034
3 3.2240847000e+03 1.0856057600e+03 1955 1954 601 104 2035 107
3 3.2225401000e+03 1.0880552400e+03 1954 600 601 -1 103 102
3 3.2269384000e+03 1.0806972700e+03 3378 1955 1957 106 2040 5317
3 3.2244413000e+03 1.0805453800e+03 1957 1955 602 2035 2038 105
3 3.2274255000e+03 1.0857334800e+03 1954 1955 3596 5317 4881 103
3 3.2247209000e+03 1.0753895300e+03 603 1958 1957 4965 2038 2041
3 3.1131655000e+03 1.3134361600e+03 1854 1853 1968 2061 2062 10872
3 3.1361893000e+03 1.3178926800e+03 2902 1847 1878 1 83 1881
3 3.1063124000e+03 1.3182287100e+03 1959 1856 1855 10948 2011 131
3 3.2249772000e+03 1.0705071900e+03 604 1960 1958 539 2041 551
3 3.2300083000e+03 1.0734210400e+03 3597 1958 3420 539 5318 4965
3 3.1688082000e+03 1.7799916600e+03 3588 2929 1930 1975 5301 5986
3 3.1533319000e+03 1.7808963500e+03 1930 974 1961 2046 4886 1985
4 3.1670122000e+03 1.8271793900e+03 2918 1911 3382 3924 1946 6999 5973 3959
3 3.0938149000e+03 1.7809885000e+03 1103 1962 1104 1572 6659 1950
3 3.1414937000e+03 1.7766550800e+03 973 1963 1961 2090 2046 2051
3 3.2584958000e+03 1.0766991900e+03 1965 1776 1775 10658 2054 3426
3 3.2702974000e+03 1.0641709200e+03 411 1966 412 4014 -1 2053
3 3.1207834000e+03 1.2851734100e+03 1323 1967 1948 3372 2021 2059
3 3.1100411000e+03 1.3155390700e+03 1854 1969 1855 2011 10949 2062
3 3.1147949000e+03 1.2854215400e+03 1322 1970 1967 2064 2059 2065
3 3.0989592000e+03 1.2805056700e+03 1972 332 333 -1 4575 1190
4 3.0992408000e+03 1.2866407000e+03 1972 1971 2623 2947 1188 4002 1190 4574
3 3.1252477000e+03 1.3132889100e+03 2901 1850 1943 93 5951 1880
3 3.0898987000e+03 1.2845565300e+03 2212 330 331 -1 4019 526
3 3.1450302000e+03 1.3439293000e+03 5149 3375 1876 4875 5165 8423
3 3.0978943000e+03 1.3234263900e+03 1857 1973 1858 2248 10831 4009
3 3.0851879000e+03 1.2861812100e+03 1949 329 330 -1 526 98
3 3.1050607000e+03 1.3205769400e+03 2942 1856 1959 111 137 2043
3 3.0804277000e+03 1.2940596300e+03 1974 1946 1945 2016 2023 138
3 3.5339317000e+03 7.7320140000e+02 1976 1666 1665 11792 135 585
3 3.5446883000e+03 7.9518193000e+02 27 1977 26 2080 -1 2074
3 3.5365119000e+03 7.7430256000e+02 1976 1665 1978 136 5332 133
3 3.5390700000e+03 7.7227725000e+02 1978 1665 1664 10636 626 135
3 3.1072584000e+03 1.3236025800e+03 3384 2942 1959 131 4737 5697
3 3.0792960000e+03 1.2957825000e+03 2937 1946 1974 132 2017 3999
3 3.2682231000e+03 1.1151736700e+03 1980 1784 1783 11701 140 2752
3 3.2691737000e+03 1.1122984700e+03 1981 1980 1783 139 2087 5334
3 3.1297563000e+03 1.7729541900e+03 1963 972 1982 2089 5337 2051
3 3.1414998000e+03 1.8113376100e+03 2919 1913 3385 3960 5975 1977
3 3.1473578000e+03 1.8279143600e+03 4607 4606 3923 5972 7339 8170
3 3.1141186000e+03 1.7276348500e+03 1983 51 52 -1 1793 166
3 3.1185621000e+03 1.7691911400e+03 1982 971 1984 2093 5339 2089
3 3.1072298000e+03 1.7643443300e+03 970 1985 1984 2094 2093 2095
3 3.2580853000e+03 1.9353241100e+03 3919 2912 3549 4866 6657 1739
3 3.0967572000e+03 1.7596118500e+03 969 1986 1985 2096 2095 2097
3 3.0710691000e+03 1.7689547300e+03 1987 1106 1105 10213 2098 2100
3 3.0606292000e+03 1.7623808900e+03 1106 1988 1107 2106 9989 2100
3 3.0851353000e+03 1.7541134500e+03 1986 968 1989 2103 2102 2097
3 3.0774351000e+03 1.7482419300e+03 1989 967 1990 168 2124 2103
3 3.0506050000e+03 1.7557710600e+03 1107 1991 1108 2109 3891 2106
3 3.0405672000e+03 1.7488746900e+03 1108 1992 1109 162 702 2109
3 3.0666229000e+03 1.7417172300e+03 1993 1990 966 168 2111 2110
3 3.0572654000e+03 1.7358278700e+03 1994 1993 965 2111 159 2120
3 3.0303488000e+03 1.7408478700e+03 1995 1110 1109 204 162 165
3 3.0209087000e+03 1.7317919100e+03 1996 1111 1110 9519 165 3635
3 3.0502377000e+03 1.7345976300e+03 964 1994 965 156 896 2121
3 3.0414556000e+03 1.7281416800e+03 963 1998 964 2121 867 2112
3 3.0177207000e+03 1.7449776300e+03 3532 1996 1995 165 5343 5827
3 3.0328652000e+03 1.7479306200e+03 1995 1109 1992 154 1570 157
3 3.0328423000e+03 1.7137613600e+03 962 1999 1997 2130 2119 164
3 3.0266390000e+03 1.7116367700e+03 962 961 1999 2131 163 861
3 3.0229934000e+03 1.7394976100e+03 1996 1110 1995 157 161 158
3 3.1052563000e+03 1.7337011400e+03 2955 51 1983 144 3860 2091
3 3.0836534000e+03 1.7251336800e+03 2000 49 50 -1 4035 169
3 3.0701340000e+03 1.7482654100e+03 1990 967 966 265 155 152
3 3.0761945000e+03 1.7252830200e+03 49 2000 3612 2110 2125 167
4 3.5404244000e+03 1.9147776100e+03 90 91 1013 1012 173 5126 171 -1
4 3.5280638000e+03 1.9219879400e+03 89 90 1012 1011 170 3371 71 -1
3 3.0679472000e+03 1.6822605900e+03 2001 46 47 -1 2113 4044
4 3.5534477000e+03 1.9083563700e+03 91 92 1014 1013 1763 1958 170 -1
3 3.4800437000e+03 1.9750429500e+03 1898 1067 1066 12078 1744 34
3 3.4841124000e+03 1.9330103000e+03 4438 3586 1921 5296 7000 5297
3 3.0239940000e+03 1.6818194200e+03 3559 2961 2871 4047 6975 1798
4 3.0480981000e+03 1.7157426600e+03 1998 1997 3389 3949 2126 5348 2118 2112
3 3.0205279000e+03 1.7021563700e+03 960 2003 961 2131 1516 2122
3 3.0003519000e+03 1.6976855800e+03 2004 1114 1113 8607 2115 1436
3 3.0002981000e+03 1.6751509400e+03 1115 2005 1116 1437 8294 2133
3 2.9988916000e+03 1.6668666300e+03 1117 1116 2006 1437 2138 9608
3 2.9971018000e+03 1.6549722400e+03 2007 1118 1117 11788 2138 4051
3 3.0141568000e+03 1.6522215700e+03 2008 956 955 225 184 4053
3 3.0160591000e+03 1.6472556800e+03 2009 2008 955 183 999 5244
3 2.9889432000e+03 1.6808157100e+03 2962 3953 2005 4049 2133 1438
3 2.8282149000e+03 1.4345270100e+03 2010 1164 1163 10517 469 4057
3 2.8056848000e+03 1.3122911300e+03 2011 886 885 -1 1006 2532
3 3.4997750000e+03 1.9667047900e+03 2842 1065 2012 1752 5359 3809
3 3.5058492000e+03 1.9332203100e+03 1923 88 1010 71 1971 1970
3 3.2566411000e+03 8.8538704000e+02 2014 1437 1436 11882 1219 3396
3 3.2501264000e+03 8.9215002000e+02 2529 1435 1434 11095 3178 1010
3 3.5113592000e+03 1.9593760800e+03 2016 2012 1064 1752 195 3818
3 3.2409649000e+03 9.0610910000e+02 2018 1432 1431 11900 2160 3384
3 3.2376499000e+03 9.1721573000e+02 2530 1430 1429 11904 1016 1017
3 3.5147247000e+03 1.9523453600e+03 2016 1064 1063 12104 2203 192
3 3.2368911000e+03 9.3837108000e+02 2020 1426 1425 10737 1023 1173
3 3.2368835000e+03 9.4844559000e+02 2021 1424 1423 10812 199 3186
3 3.2368945000e+03 9.5347017000e+02 2022 1423 1422 10792 1029 199
3 3.2357198000e+03 9.5184181000e+02 2021 1423 2022 198 3195 197
3 3.2515920000e+03 9.6733310000e+02 2024 1754 1753 10768 1034 4078
3 3.2503765000e+03 9.6260290000e+02 2026 1753 1752 10859 2176 1034
4 3.5464001000e+03 1.9251305700e+03 1060 1061 7850 7676 9885 1192 1942 261
3 3.2634389000e+03 9.9959725000e+02 2028 425 424 -1 2181 2217
4 3.0329310000e+03 1.7378979900e+03 1109 1110 7636 7504 9519 288 702 157
3 3.2647558000e+03 1.0095241100e+03 2030 423 422 -1 2184 212
3 3.2398575000e+03 1.0184059300e+03 2031 1410 1409 11868 209 1827
3 3.2647466000e+03 1.0171789900e+03 2032 2029 421 2182 2189 2190
3 3.2529105000e+03 1.0227424200e+03 2033 1765 1764 11765 4091 523
3 3.2385744000e+03 1.0207474500e+03 2034 2031 1409 206 1823 1813
3 3.2388306000e+03 1.0257991800e+03 1408 2035 2034 5453 1823 2194
3 3.2600843000e+03 1.0128974800e+03 2030 2029 2036 5361 4080 2184
3 3.2631015000e+03 1.0071351700e+03 2030 2027 423 2178 205 2196
3 3.2534736000e+03 1.0128923500e+03 2036 1763 1762 12006 2179 2183
3 3.2589678000e+03 1.0024888000e+03 2028 2027 2037 2185 2221 2181
3 3.2528459000e+03 1.0029677100e+03 2037 1761 1760 12000 267 4081
3 3.5264059000e+03 1.9440873100e+03 2039 1063 1062 4894 1824 2203
3 3.2522764000e+03 9.7785409000e+02 2041 1756 1755 10978 2173 2208
3 3.2524212000e+03 9.8311067000e+02 2042 1757 1756 10966 2208 2210
3 3.2524333000e+03 9.8816483000e+02 2043 1758 1757 10952 2210 2216
3 3.2394613000e+03 9.7835736000e+02 2045 1418 1417 10906 1838 482
3 3.2524981000e+03 9.9313073000e+02 2046 1759 1758 11851 2216 2220
3 3.2381390000e+03 9.8571325000e+02 2047 2044 1416 2212 224 2231
3 3.2526325000e+03 9.9801850000e+02 2048 1760 1759 12018 2220 267
3 3.2394699000e+03 9.8804951000e+02 2047 1416 1415 10787 233 222
4 3.0083295000e+03 1.6529004200e+03 955 956 7094 7741 1013 2381 6904 183
4 3.0091418000e+03 1.6955544000e+03 7867 7668 1588 7876 237 9369 1065 1020
4 3.0099583000e+03 1.6642630500e+03 7094 7868 7645 7479 10958 289 2381 1013
3 3.2394373000e+03 9.9308754000e+02 2053 1415 1414 11836 1830 233
3 2.9006005000e+03 1.3812951900e+03 2051 1294 1293 11032 1848 4107
3 3.5450817000e+03 1.9360746800e+03 2052 2038 1061 1825 261 5385
4 3.0280958000e+03 1.5937958800e+03 7559 6832 7501 7773 10060 926 11753 700
3 3.2290543000e+03 9.9559008000e+02 3662 2049 2885 3895 5449 3894
3 3.2380427000e+03 9.9064872000e+02 2053 2047 1415 224 228 4907
3 3.2567616000e+03 9.9019029000e+02 2054 2046 2043 2216 2211 266
4 3.0119378000e+03 1.7074130900e+03 1588 7838 7716 7875 277 9698 9369 237
4 3.0480914000e+03 1.5818139500e+03 7793 1125 1126 7498 3748 10268 828 8991
4 3.0136216000e+03 1.7064745500e+03 7838 1588 7668 7703 226 1516 284 235
3 3.5939495000e+03 4.7149626000e+02 19 2503 3270 6711 1611 3552
4 3.0074777000e+03 1.6752585700e+03 7643 7648 7243 7696 825 9877 8294 1641
3 3.2566399000e+03 9.8521963000e+02 2055 2043 2042 2210 2209 2211
3 3.2580664000e+03 9.7722459000e+02 2985 2041 2040 2206 4095 4094
4 3.2878941000e+03 8.1057626000e+02 1455 7894 660 1456 -1 12260 11797 243
4 3.2828398000e+03 8.1103461000e+02 1454 663 7894 1455 -1 242 11774 5834
3 3.2174411000e+03 1.2931982700e+03 1345 554 3624 245 5373 5026
3 3.2166007000e+03 1.2921472600e+03 3624 554 555 -1 5372 244
3 3.2221575000e+03 1.2939058200e+03 1345 2057 1346 2240 11201 5373
3 3.2271077000e+03 1.2941077200e+03 2058 1347 1346 11212 2240 879
3 3.2218787000e+03 1.2887471700e+03 3392 2057 2056 2238 249 4909
3 3.2212885000e+03 1.2857820400e+03 3392 2056 2060 250 909 248
3 3.2186862000e+03 1.2852901500e+03 2060 2056 556 2236 2244 249
3 3.2245136000e+03 1.2788955100e+03 2061 343 2059 2243 2245 2242
3 3.2193654000e+03 1.2804031600e+03 557 2061 2060 2245 2244 2246
3 3.0882136000e+03 1.3289318400e+03 2062 1860 1859 10845 4021 2274
3 3.0669720000e+03 1.2944964100e+03 2064 12 516 -1 477 478
3 3.1938168000e+03 1.2802517900e+03 530 531 2065 302 2265 -1
3 3.1908810000e+03 1.2901217500e+03 1337 2067 1338 304 11308 1021
3 3.1935305000e+03 1.2702416500e+03 2068 528 529 -1 2254 3452
3 3.1768855000e+03 1.2879404300e+03 3393 2071 2070 2255 3443 5374
3 3.1804516000e+03 1.2920839700e+03 1335 2071 1336 2267 11006 2255
4 3.0256236000e+03 1.7276498300e+03 7636 7633 7852 7582 8980 11058 288 9519
3 3.5489077000e+03 1.9296954600e+03 2052 1061 1060 202 2291 230
3 3.1835325000e+03 1.3155782300e+03 1838 2072 1839 4121 11121 264
3 3.1902846000e+03 1.3196997100e+03 2073 3394 2074 306 2273 2307
3 3.1865076000e+03 1.3163606000e+03 1838 2074 2072 306 262 2272
4 3.0677516000e+03 1.7518315000e+03 7644 7674 966 967 701 168 11223 1529
3 3.2582827000e+03 9.9241320000e+02 2979 2046 2054 234 4083 4082
3 3.2540316000e+03 1.0002852300e+03 2048 2037 1760 215 223 2221
3 3.2519791000e+03 9.7248528000e+02 2977 1755 1754 10997 4078 2173
4 3.3298471000e+03 1.9749907100e+03 7758 7585 7607 7500 360 1850 4638 1063
3 3.1953133000e+03 1.2901690000e+03 1338 532 533 -1 805 304
3 3.0829499000e+03 1.3321289200e+03 2075 1861 1860 10900 2274 2282
3 3.0709207000e+03 1.3048593700e+03 1314 2076 2063 484 2251 2276
4 3.1964648000e+03 1.3107219700e+03 1834 1835 1836 7012 2068 11036 11039 -1
4 3.1077990000e+03 1.7797129900e+03 7695 7554 7660 7735 1869 290 931 928
3 3.2562373000e+03 9.6950564000e+02 2077 2977 2024 4078 2278 4079
3 3.2611866000e+03 9.6676140000e+02 431 2077 2023 2278 2171 2204
4 3.0195633000e+03 1.7170499900e+03 7852 7716 7838 7854 235 284 11058 8980
4 3.0071486000e+03 1.6194441400e+03 7468 7762 7705 7505 3073 9817 11238 3074
3 3.1926078000e+03 1.3135957800e+03 1837 1836 2078 2068 2281 11036
3 3.0773703000e+03 1.3355281900e+03 2079 1862 1861 10902 2282 301
4 3.2688564000e+03 1.9073948800e+03 7655 7628 7738 7624 7434 12090 12094 11933
3 3.0657710000e+03 1.3077461100e+03 2080 2076 1313 2276 2285 2294
3 3.0715125000e+03 1.3391746100e+03 2081 1863 1862 11046 301 2296
4 3.0214075000e+03 1.7155666500e+03 7854 7838 7703 7642 237 861 863 277
4 3.1921008000e+03 1.8259030400e+03 1095 7754 7744 1094 11031 11225 50 1502
3 3.5609814000e+03 1.9232609300e+03 2083 1060 1059 1942 1717 2291
3 3.5801420000e+03 1.9182029300e+03 2082 1058 2084 296 4849 2289
4 3.0339828000e+03 1.7366754800e+03 7504 7636 7582 7550 260 9052 7756 204
4 3.0080617000e+03 1.6646853400e+03 7648 7859 7479 7645 2865 227 825 1641
4 3.1085270000e+03 1.7778982700e+03 7534 6664 7735 7660 3072 274 812 900
3 3.6200423000e+03 5.7133369000e+02 673 2647 3155 3087 1244 5738
4 3.0614142000e+03 1.5857119100e+03 7489 946 947 7731 2464 11150 7463 8793
3 3.0596051000e+03 1.3112502500e+03 1312 2085 2080 2298 2285 2295
4 2.4095140000e+03 1.5259514600e+03 908 1262 1261 21 10751 1558 -1 1530
4 3.1646722000e+03 1.8035353300e+03 7555 7799 1097 1098 862 3958 1008 7708
3 3.5858482000e+03 1.9121262000e+03 1058 1057 2084 1678 287 2638
4 3.0554575000e+03 1.7484066400e+03 7831 7615 7589 7811 69 1621 9805 9869
3 2.8252944000e+03 2.1812385900e+03 545 664 5570 1081 7889 8536
3 3.0653323000e+03 1.3430259100e+03 2086 1864 1863 10992 2296 4125
3 3.0534347000e+03 1.3142450800e+03 1311 2087 2085 2508 2295 2299
3 3.0753191000e+03 1.3390439400e+03 2081 1862 2079 280 4110 283
3 3.1923558000e+03 1.2835372300e+03 2065 531 2067 2259 2258 255
4 3.5980469000e+03 4.6734889000e+02 19 2785 3465 2501 6905 4450 2584 1611
3 3.1929651000e+03 1.2889987700e+03 1338 2067 532 2259 270 256
4 3.3747596000e+03 8.2056205000e+02 1701 477 476 1702 -1 331 11416 1038
3 3.1873157000e+03 1.3192844200e+03 2074 3394 2072 5686 264 263
3 3.0517463000e+03 1.3508605400e+03 2088 1866 1865 11071 309 3690
3 3.0469621000e+03 1.3175738100e+03 1310 2089 2087 505 2299 2303
3 3.0565446000e+03 1.3507789200e+03 2088 1865 3000 2287 5382 307
3 3.1943270000e+03 1.3226393000e+03 2073 17 2090 2305 2307 2271
3 3.1944337000e+03 1.3278185700e+03 2090 16 2091 312 5687 2305
3 3.1960232000e+03 1.3302698400e+03 15 2091 16 311 -1 1037
3 3.0402348000e+03 1.3210924300e+03 2089 1309 2092 2308 2518 2303
3 3.0370859000e+03 1.3594171000e+03 1867 2093 1868 393 11086 2310
3 3.0332047000e+03 1.3245507400e+03 1308 2094 2092 507 2308 2312
3 3.1945940000e+03 1.3375667800e+03 2543 14 2095 317 5811 3211
3 3.1959296000e+03 1.3401746600e+03 2095 14 13 -1 1066 316
3 3.0292882000e+03 1.3638954900e+03 2096 1869 1868 11033 393 2320
3 3.0257321000e+03 1.3280908800e+03 2097 2094 1307 2312 2318 4128
3 3.0212593000e+03 1.3686678600e+03 1869 2098 1870 2316 10609 2320
3 3.0176560000e+03 1.3317966900e+03 1306 2099 2097 394 2318 2322
3 3.0092186000e+03 1.3358374700e+03 2099 1305 2100 2324 485 2322
3 3.1026203000e+03 1.4220411100e+03 346 2101 8 1141 -1 9259
3 3.0924156000e+03 1.4126470300e+03 3395 3006 2101 1141 8982 5213
3 3.0911942000e+03 1.4251087800e+03 5429 2101 5567 9259 9258 8982
3 3.0810319000e+03 1.4177837400e+03 5142 3395 5429 8982 8409 8408
3 3.0820367000e+03 1.4537496700e+03 3007 934 933 12158 2331 2328
4 3.5561215000e+03 1.9133235900e+03 7539 7881 7562 7630 3933 380 2003 1958
4 3.2547860000e+03 8.7874210000e+02 2644 2636 4403 3501 2972 5128 1276 1218
3 3.0617390000e+03 1.4635565100e+03 1141 1140 2106 2336 335 3109
4 3.3693928000e+03 8.2159115000e+02 475 1703 1702 476 11588 305 -1 1189
4 3.3656657000e+03 8.0527597000e+02 679 680 4766 1472 9214 7657 337 -1
3 3.0535024000e+03 1.4604576000e+03 1142 1141 2107 335 4143 3247
3 3.0911477000e+03 1.5063303500e+03 1135 1134 2109 2342 3814 2012
3 3.0559868000e+03 1.4634893200e+03 2107 1141 2106 330 5215 333
3 3.3602724000e+03 8.2139115000e+02 2110 2111 1704 2346 2344 2394
3 3.3629806000e+03 8.0699857000e+02 679 1472 1471 11572 1431 332
3 3.3553555000e+03 8.2137045000e+02 2111 2112 1705 2348 2346 1133
3 3.3581531000e+03 8.0762334000e+02 1471 1470 678 1435 1431 11742
3 3.3531460000e+03 8.0822867000e+02 1470 1469 677 1002 1435 11740
3 3.3508156000e+03 8.2144676000e+02 2112 2113 1706 2350 2348 1135
3 3.3459910000e+03 8.2156416000e+02 2113 2114 1707 2352 2350 1139
3 3.3481155000e+03 8.0821729000e+02 1469 1468 676 996 1002 11737
3 3.3430363000e+03 8.0844508000e+02 1468 1467 675 990 996 11608
3 3.3409818000e+03 8.2160353000e+02 2114 2115 1708 2354 2352 1225
3 3.3359770000e+03 8.2165641000e+02 2115 2121 1709 2366 2354 1228
4 3.0158527000e+03 1.4387437000e+03 7663 7486 7590 7880 12225 372 10239 4294
3 2.9801632000e+03 1.4025936800e+03 4230 3402 1917 4929 401 408
3 3.0134863000e+03 1.3845051600e+03 3003 3972 2140 3970 2404 4132
3 2.9887268000e+03 1.4350314600e+03 1149 1148 2117 2358 2357 378
3 3.0238130000e+03 1.4266523300e+03 927 2118 928 3757 7464 2321
3 2.9963052000e+03 1.4357674800e+03 1147 2116 1148 2358 1579 354
3 3.0216377000e+03 1.3786048900e+03 3397 3003 2098 2316 4918 4132
